,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,7,B004N79BYC,4.8,329,13,1,0,12.99,0,1
1,12,B00120VWJ0,4.7,7361,362,148,0,15.99,11,18
2,15,B00MOL4AIQ,4.8,3821,86,22,0,19.95,64,1
3,16,B000HK1OOY,4.7,7361,362,148,0,15.99,0,30
4,13,B00A6FAXOM,4.3,607,15,11,0,10.39,0,22
5,9,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1
6,3,B00PV15BPW,4.5,2623,85,40,0,13.95,53,1
7,8,B01LX9IIDJ,4.2,646,35,12,0,14.95,32,1
8,19,B018MU5FN6,4.7,3922,56,24,0,21.99,55,1
9,17,B01MFGN8S5,4.9,723,19,5,1,26.8,0,1
10,5,B00QPNVC0I,4.4,1519,39,7,0,8.78,5,15
11,6,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4
12,11,B01F88BMC8,4.3,291,6,6,0,8.49,65,1
13,2,B0046VGPHQ,4.4,5340,414,83,0,13.1,0,38
14,1,B01N3BW11X,4.3,552,28,8,0,14.95,60,1
15,20,B00KFR73NU,4.4,1051,25,7,0,6.95,0,4
16,18,B007IAE5WY,4.7,1004,36,9,0,11.4,0,17
17,4,B072C29XCN,4.5,446,0,0,0,14.99,0,1
18,14,B00GJ1UK3G,4.0,1124,47,9,0,9.99,0,1
19,10,B00LIBEBTG,4.6,786,24,4,0,9.98,47,1
20,72,B002LA1D9Y,4.5,377,16,1,0,14.9,12,1
21,70,B0193G18AW,4.4,193,8,1,1,2.98,40,16
22,79,B008MP481M,4.2,2854,38,14,0,12.5,50,1
23,62,B014527Y0W,4.0,333,19,25,2,9.95,71,1
24,76,B000JJAVPQ,4.5,173,14,1,0,6.99,0,8
25,68,B004S0ETHI,4.5,213,8,1,0,18.0,0,18
26,65,B00ADJEUAY,4.5,172,11,5,0,10.31,0,62
27,77,B004GINGOY,4.7,772,57,7,0,16.99,6,1
28,67,B00VR9YE8C,4.2,471,11,3,0,10.99,0,1
29,64,B01L5DBDXS,4.9,44,7,4,1,19.95,60,1
30,73,B014QVV9UI,5.0,10,0,0,0,4.97,23,1
31,63,B01LYFI1ST,4.8,493,14,10,0,24.99,38,1
32,61,B06Y3KKCSL,5.0,211,0,0,0,14.95,25,1
33,66,B0011DJICG,4.2,415,8,0,0,17.03,5,37
34,74,B000CSDDDG,4.8,598,28,10,9,7.47,0,7
35,78,B01HHNQUEW,4.3,217,7,3,3,16.95,50,1
36,80,B072F6F82W,3.3,101,0,0,0,0.0,0,1
37,69,B00VVMBRIK,4.8,753,27,7,1,19.97,56,1
38,71,B00B7QZGI2,4.8,154,10,0,0,9.99,0,1
39,75,B015O21XPE,3.9,486,9,15,1,6.76,0,1
40,81,B01MYA4Q1X,4.4,201,10,0,0,14.5,58,1
41,82,B018UJYU2Q,4.0,306,25,3,2,23.66,5,1
42,86,B01B8P253K,4.3,67,3,0,0,7.99,20,1
43,94,B00H3MATM2,3.8,705,18,7,0,8.88,56,1
44,87,B01DMQ7VBO,4.7,120,0,0,0,16.65,0,20
45,98,B01MYMKZPC,4.0,56,0,0,0,6.76,0,1
46,85,B01J5GC24Q,5.0,3,0,0,0,7.49,0,3
47,90,B000F54AN8,3.7,3633,207,128,0,21.38,0,14
48,95,B0170AFF8O,4.4,96,9,0,0,0.0,0,1
49,83,B01N8ZYDWC,4.4,193,8,1,1,13.99,0,2
50,91,B01MFGP4ET,4.4,193,8,1,1,12.56,10,1
51,97,B00AMO22SM,4.8,525,19,5,0,26.99,10,1
52,96,B016N4HLCQ,4.5,524,21,14,2,29.97,25,1
53,88,B06WWJJHM9,4.4,28,0,0,0,7.99,29,1
54,100,B008MOK95W,4.7,7361,362,148,0,12.0,0,11
55,99,B00SS8F858,4.2,353,11,7,1,4.55,5,6
56,92,B001MX89Y8,4.3,667,7,4,2,7.99,0,25
57,93,B00JB8VN4E,4.0,289,10,0,3,12.65,24,3
58,89,B01D9O1GA6,4.5,22,0,0,0,19.99,0,3
59,84,B01DHHJ9S6,4.6,126,6,5,0,13.97,0,1
60,45,B005IYYF5E,4.2,313,5,1,1,3.99,0,7
61,47,B00VTHCARY,4.6,132,4,1,0,5.59,5,8
62,44,B01A09JXNK,4.2,1085,35,6,0,10.99,27,1
63,51,B01LK643T6,4.5,479,41,0,0,12.95,41,4
64,43,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1
65,59,B00BOUQTJG,4.3,89,9,9,0,5.68,5,11
66,58,B06XX7QQK7,4.7,31,4,1,0,11.9,40,1
67,55,B01N6JG35L,4.7,22,0,0,0,2.85,5,1
68,41,B01BUP4T6Y,4.7,761,33,0,0,13.25,5,1
69,57,B00180DS7I,4.2,238,13,4,0,15.99,24,11
70,42,B00LIBEDC6,4.5,377,12,2,3,11.95,46,1
71,60,B01BMT8XDI,4.3,152,8,1,0,11.87,0,1
72,49,B01EXBUFII,4.3,712,45,13,0,19.99,0,1
73,46,B00HMSU4ZE,4.5,336,8,1,0,16.33,0,13
74,48,B01DDW9RO6,4.7,6,20,0,1,11.59,0,4
75,54,B00FA53Q8S,3.8,517,23,5,0,8.88,31,1
76,50,B00BBD508C,4.8,1202,81,56,0,27.55,5,1
77,56,B005AYJ6EW,3.8,594,12,20,0,5.99,0,1
78,53,B01LQ77K76,4.4,149,14,1,0,11.99,0,1
79,52,B07289VCXR,4.0,414,13,2,0,12.34,5,2
80,25,B00V6WZ7WW,4.3,645,20,10,0,4.97,17,15
81,34,B007THNPBS,4.4,162,0,0,0,4.87,19,33
82,40,B0016ISD04,4.3,737,21,27,5,5.45,58,12
83,27,B00ZMXCN1O,4.7,1384,45,20,0,19.95,60,1
84,23,B00ZRWMCXY,3.9,1639,51,25,0,13.99,53,1
85,35,B008RDEI0A,4.6,337,10,1,0,30.95,0,6
86,26,B004N7DQHA,4.9,2414,65,76,0,34.99,0,1
87,32,B016DQUKE0,4.7,435,5,0,0,12.95,48,1
88,39,B071JCHR7S,4.9,2414,65,76,0,28.99,0,1
89,33,B01AJQ6LRK,3.8,270,7,0,0,3.49,30,1
90,24,B071YTN8PQ,4.6,53,9,3,3,24.94,0,1
91,28,B00B7QEBHE,4.7,272,9,1,0,8.99,0,1
92,36,B00KVOR9VI,4.4,1477,16,9,2,13.75,45,3
93,30,B001MIZMP2,4.5,1989,52,13,0,10.47,42,21
94,29,B001CTQMIC,4.3,910,14,4,5,8.49,35,1
95,38,B071XP2F8C,5.0,2,0,0,0,14.95,50,1
96,21,B00EP5S7HE,4.4,983,93,5,0,14.51,51,26
97,37,B004N7FE8Y,4.8,289,7,3,0,19.99,0,1
98,22,B0158S5BIY,4.6,577,13,6,0,17.77,53,1
99,31,B00YE3CPW0,4.6,1259,22,4,0,14.99,63,1
