,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,44,B005IYYF5E,4.2,313,5,1,1,3.99,0,7
1,50,B00VTHCARY,4.6,133,4,1,0,5.59,5,7
2,60,B014QVV9UI,5.0,10,0,0,0,4.97,23,1
3,45,B01A09JXNK,4.2,1085,35,6,0,10.99,27,1
4,52,B07289VCXR,4.0,417,13,2,0,12.34,5,1
5,51,B016YWFDWW,4.6,198,6,0,0,9.99,41,1
6,56,B00BOUQTJG,4.3,90,9,9,0,5.68,5,10
7,49,B017DX9CRI,4.3,877,32,75,0,12.28,5,3
8,46,B01N6JG35L,4.7,22,0,0,0,2.85,5,1
9,53,B01L5DBDXS,4.9,46,7,4,1,19.95,60,1
10,41,B004N7FE8Y,4.8,290,7,3,0,19.99,0,1
11,59,B071XP2F8C,4.7,4,0,0,0,14.95,50,1
12,48,B00LIBEDC6,4.5,378,12,2,3,11.95,46,1
13,58,B00FA53Q8S,3.8,520,23,5,0,8.88,31,1
14,42,B00HMSU4ZE,4.5,336,8,1,0,16.33,0,13
15,57,B00180DS7I,4.2,239,13,4,0,15.99,24,12
16,43,B0011DJICG,4.2,415,8,0,0,17.03,5,36
17,47,B00BBD508C,4.8,1202,81,56,0,27.55,5,1
18,54,B005AYJ6EW,3.8,594,12,20,0,5.99,0,1
19,55,B01LK643T6,4.5,481,41,0,0,14.95,0,2
20,22,B018MU5FN6,4.7,3925,56,24,0,21.99,55,1
21,23,B00V6WZ7WW,4.3,646,20,10,0,4.97,17,16
22,30,B00ZMXCN1O,4.7,1385,45,20,0,19.95,60,1
23,28,B00YE3CPW0,4.6,1265,22,4,0,14.99,63,1
24,25,B00ZRWMCXY,3.9,1644,51,25,0,13.99,53,1
25,36,B008RDEI0A,4.6,337,10,1,0,30.95,0,6
26,35,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1
27,24,B004N7DQHA,4.9,2419,65,76,0,34.99,0,1
28,38,B0016ISD04,4.2,738,21,27,5,5.45,58,12
29,37,B01DDW9RO6,4.7,6,20,0,0,11.28,0,4
30,33,B01BUP4T6Y,4.7,761,33,0,0,13.25,5,1
31,34,B01AJQ6LRK,3.8,271,7,0,0,3.49,30,1
32,26,B071YTN8PQ,4.5,58,9,3,3,24.94,0,1
33,29,B00B7QEBHE,4.7,273,9,1,0,8.99,0,1
34,40,B01EXBUFII,4.3,715,45,13,0,19.99,0,1
35,31,B071JCHR7S,4.9,2419,65,76,0,28.99,0,1
36,32,B00KVOR9VI,4.4,1478,16,9,2,13.75,45,3
37,21,B00EP5S7HE,4.4,985,93,5,0,15.59,48,27
38,39,B007THNPBS,4.4,164,0,0,0,4.87,19,32
39,27,B0158S5BIY,4.6,579,13,6,0,17.77,53,1
40,94,B005IUXIHY,4.3,178,16,3,0,6.17,29,7
41,83,B00021C49W,4.4,374,12,1,0,20.29,8,18
42,84,B001HTTBWQ,4.4,551,29,4,0,37.2,0,27
43,88,B01B8P253K,4.3,68,4,0,0,7.99,20,1
44,97,B00AMO22SM,4.8,525,19,5,0,29.99,0,1
45,87,B004S0ETHI,4.4,214,8,1,0,18.0,0,19
46,90,B008N1SJX8,4.4,140,3,0,0,2.95,5,19
47,85,B01J5GC24Q,5.0,3,0,0,0,7.49,0,3
48,81,B000F54AN8,3.7,3634,207,128,0,21.38,0,15
49,100,B06WWJJHM9,4.4,28,0,0,0,7.99,29,1
50,92,B01MA6M627,4.7,83,6,0,0,9.02,5,1
51,96,B019DKVCOU,4.3,107,0,0,0,4.82,0,1
52,89,B0193G18AW,4.4,193,8,1,1,2.98,40,14
53,98,B01D9O1GA6,4.5,24,0,0,0,19.99,0,3
54,95,B004R5XQ5K,3.7,116,3,0,0,12.0,0,1
55,82,B008MOK95W,4.7,7368,362,148,0,12.0,0,11
56,91,B00SS8F858,4.2,353,11,7,1,4.79,5,6
57,99,B00JB8VN4E,4.0,289,10,0,3,12.65,24,4
58,93,B000TUC9AA,4.3,644,18,21,1,8.58,34,13
59,86,B01HHNQUEW,4.3,217,7,3,3,16.95,50,1
60,71,B002LA1D9Y,4.5,377,16,1,0,14.9,12,1
61,77,B01D8030L4,4.0,163,14,3,3,9.95,75,1
62,75,B016DQUKE0,4.7,435,5,0,0,12.95,48,1
63,64,B014527Y0W,4.0,334,19,25,2,10.95,68,1
64,78,B000JJAVPQ,4.5,173,14,1,0,6.99,0,8
65,69,B00CUOSTDE,4.0,39,3,0,0,10.59,0,1
66,72,B00B7QZGI2,4.8,156,10,0,0,9.99,0,1
67,65,B06XX7QQK7,4.7,31,4,1,0,11.9,40,1
68,63,B018UJYU2Q,4.0,306,25,3,2,23.66,5,1
69,74,B00JL2TURM,4.0,1915,46,203,0,8.54,5,1
70,76,B00VR9YE8C,4.2,471,11,3,0,10.99,0,1
71,80,B002TSA90C,4.1,225,3,2,0,15.16,5,11
72,62,B01LYFI1ST,4.8,498,14,10,0,24.99,38,1
73,68,B06Y3KKCSL,5.0,212,0,0,0,14.95,25,1
74,61,B00ADJEUAY,4.5,173,11,5,0,10.33,0,62
75,70,B015O21XPE,3.9,486,9,15,1,6.76,0,1
76,73,B001MX89Y8,4.3,667,7,4,2,7.99,0,26
77,79,B00VVMBRIK,4.8,754,27,7,1,19.97,56,1
78,67,B01LQ77K76,4.4,148,14,1,0,11.99,0,1
79,66,B01BMT8XDI,4.3,153,8,1,0,12.35,0,1
80,7,B004N79BYC,4.8,329,13,1,0,12.99,0,1
81,11,B00120VWJ0,4.7,7368,362,148,0,15.99,11,18
82,13,B00MOL4AIQ,4.8,3825,86,22,0,19.95,64,1
83,14,B000HK1OOY,4.7,7368,362,148,0,15.99,0,33
84,20,B00KFR73NU,4.4,1053,25,7,0,6.95,0,4
85,9,B00A6FAXOM,4.3,609,16,11,0,10.5,0,21
86,5,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1
87,4,B00PV15BPW,4.5,2627,85,40,0,13.95,53,1
88,8,B01LX9IIDJ,4.2,650,35,12,0,14.95,32,1
89,16,B01MFGN8S5,4.9,731,19,5,1,26.8,0,1
90,3,B00QPNVC0I,4.4,1526,39,7,0,8.78,5,15
91,15,B00B1M0XCG,4.3,1533,65,24,0,9.57,0,4
92,10,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
93,2,B0046VGPHQ,4.4,5347,415,83,0,13.1,0,37
94,1,B01N3BW11X,4.3,561,28,8,0,14.95,60,1
95,17,B001CTQMIC,4.3,910,14,4,5,8.49,35,1
96,18,B007IAE5WY,4.7,1006,36,9,0,11.4,0,16
97,12,B00GJ1UK3G,4.0,1125,48,9,0,9.99,0,1
98,6,B00LIBEBTG,4.6,787,24,4,0,9.98,47,1
99,19,B001MIZMP2,4.5,1991,52,13,0,10.47,42,21
