,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,68,B00NQGWFCQ,4.4,822,48,7,0,16.14,5,1
1,63,B00021C49W,4.4,374,12,1,0,20.29,8,17
2,75,B00SBSTZ22,4.3,408,14,1,0,11.99,40,1
3,78,B01ACQFLAU,4.6,1319,23,10,1,12.87,0,1
4,80,B004I94DF2,3.6,853,18,7,2,6.99,0,11
5,77,B00AZZ8NYK,4.3,704,26,6,0,39.95,0,22
6,69,B00I9L4BTI,4.4,1449,72,5,0,10.95,40,1
7,67,B01M1CYBGQ,4.6,479,18,2,1,12.34,5,1
8,62,B00C932DU6,4.4,123,9,1,0,15.95,60,1
9,61,B008B9Y0EY,4.6,1809,109,77,0,9.85,30,1
10,64,B000C1ZB3I,4.5,877,10,1,3,17.06,0,65
11,72,B001D5599I,4.5,683,15,4,0,23.99,0,39
12,76,B0058SY1X6,4.1,1622,156,17,0,59.99,14,9
13,71,B001FVTWWU,4.3,460,17,4,0,5.98,36,1
14,65,B004EDYQX6,4.5,770,0,0,0,11.92,8,12
15,70,B06Y1NSSLR,4.7,24,0,0,0,19.95,33,1
16,79,B01LONJ2RS,4.5,83,3,1,0,13.95,53,1
17,74,B00CAEXO2A,4.2,168,6,1,0,15.95,60,1
18,66,B00VL1FY9Y,3.9,91,10,1,0,7.29,0,7
19,73,B01GOXB47Y,4.6,376,9,1,0,12.34,5,1
20,92,B00187PWDY,4.3,299,4,0,0,6.13,39,21
21,83,B008V7EGKO,3.5,688,28,8,0,10.52,0,1
22,89,B00NQWL2II,3.5,164,10,2,1,6.75,0,25
23,82,B001LNWX1O,4.2,408,8,2,0,6.59,0,1
24,93,B00BYD3BRQ,4.4,100,7,0,0,2.95,58,1
25,90,B01MT6H91G,4.2,191,23,3,0,49.99,29,1
26,98,B01FJ9GE74,4.6,242,16,1,0,29.99,0,1
27,99,B0012317DS,4.1,544,22,2,1,6.74,15,14
28,95,B0009WB49K,4.5,211,7,0,0,19.86,5,26
29,94,B00AYNNX34,4.6,289,9,4,1,11.39,5,1
30,84,B00BYD3OXC,4.4,228,16,0,1,2.95,58,1
31,85,B016YWFDWW,4.6,198,6,0,0,9.99,41,1
32,87,B00D5YHZRE,4.7,5166,224,37,0,18.49,0,9
33,100,B012TEW5Z2,4.4,77,4,1,0,19.99,36,1
34,81,B008B9HVYK,4.4,721,51,11,0,9.95,0,1
35,88,B002RUH3OM,4.7,1556,53,7,0,7.95,43,1
36,96,B01A9JE6QU,4.6,756,83,7,0,24.97,58,2
37,91,B0009OAHRI,4.5,562,5,7,0,15.42,9,33
38,97,B016RB9YXE,3.0,40,4,0,0,7.6,0,1
39,86,B00MW8E1MQ,4.2,135,8,7,0,9.99,0,1
40,34,B003HBDK24,3.7,160,0,0,0,28.28,0,22
41,32,B014Q9656I,4.4,819,22,14,0,28.5,0,1
42,40,B0039VOSPU,4.3,659,9,0,2,13.96,0,111
43,23,B014527Y0W,4.0,333,19,25,2,9.95,71,1
44,24,B016UMZFQU,4.1,422,34,0,0,12.99,0,1
45,25,B00K0RW4Q6,4.4,131,10,1,0,6.95,0,19
46,27,B004O276P2,4.7,821,34,10,0,36.16,0,13
47,30,B01M19EROK,4.1,207,17,0,0,0.77,0,1
48,31,B00JVZGO3W,4.5,176,16,4,2,7.75,0,6
49,21,B01BC02L6M,3.4,6,0,0,0,2.49,0,1
50,29,B014Q8YMCI,4.4,994,22,7,1,28.5,0,1
51,39,B002N0U37A,4.3,1199,121,20,0,29.99,0,1
52,37,B002RSCP9W,4.6,1457,57,15,0,9.95,58,1
53,33,B01DV4YQLU,4.7,279,11,0,0,8.95,31,3
54,35,B00T2VV6O2,4.6,1240,77,22,0,37.95,12,34
55,28,B00WKTKBTY,4.5,468,14,15,1,21.5,38,1
56,22,B00Y1CS2XK,4.5,892,47,6,0,12.95,74,1
57,26,B003B8G5IY,4.3,1181,18,1,0,21.36,5,61
58,36,B00S0SD45M,4.5,111,0,0,0,6.99,0,1
59,38,B00WF6VFSS,4.6,1388,36,9,0,19.97,50,1
60,60,B01ESRUYB0,4.4,226,11,1425,0,13.93,76,1
61,41,B000VSG1PO,4.1,1101,40,4,0,18.85,0,1
62,58,B005OWBCE2,4.3,129,6,0,0,19.99,0,23
63,57,B009NPOXVK,4.5,261,4,3,0,41.14,0,1
64,42,B00R9CH514,4.3,167,12,0,0,15.94,60,1
65,44,B00CAF7RMW,4.4,287,25,1,0,15.95,60,1
66,54,B000GZPHES,4.1,256,6,0,0,16.29,5,7
67,52,B00HSE4WJ6,4.3,1371,79,3680,0,7.99,50,1
68,56,B00UGHNIWO,4.3,1463,46,106,0,24.95,58,1
69,53,B01LXC2QYT,4.6,110,4,0,0,10.95,0,2
70,59,B015XPC59K,4.3,44,9,1,0,35.31,18,25
71,48,B000XED3JS,4.2,168,0,0,0,29.86,0,36
72,45,B016NCLKJI,4.6,297,16,2,1,10.0,0,1
73,51,B004O24Q8W,4.3,811,38,10,0,51.99,0,1
74,55,B003C54M9A,4.2,475,14,13,1,29.99,0,1
75,49,B01MA69E8X,4.6,68,11,3,1,15.94,60,1
76,47,B0002RI2PG,4.5,423,29,5,0,24.95,5,9
77,43,B006OHM542,4.2,343,17,0,0,5.29,0,4
78,50,B004EDWMBO,4.6,744,7,18,1,9.88,0,29
79,46,B071XWZ2MG,4.9,81,7,0,0,25.99,26,1
80,15,B01H6EHVK4,4.6,747,36,13,0,8.93,0,65
81,11,B011JBP5DK,4.4,1375,69,37,0,11.97,37,1
82,19,B00M1E5F1W,3.3,2634,137,66,0,58.0,11,24
83,5,B00A6FAXOM,4.3,607,15,11,0,10.5,0,22
84,2,B00KOW827M,4.4,4302,97,22,0,8.99,75,2
85,20,B01CPUVTI4,4.3,126,15,0,0,2.95,58,1
86,16,B002I7N4B0,4.7,217,4,1,0,26.99,0,29
87,9,B00AVP37G8,4.1,1713,60,9,0,10.19,0,15
88,7,B01MFGN8S5,4.9,723,19,5,1,26.8,0,1
89,1,B004UH74DA,4.6,4533,123,30,0,10.38,5,23
90,18,B01BWF602S,4.3,460,21,1,0,12.99,57,1
91,8,B014G8IYRM,4.3,2116,45,23,0,28.5,0,1
92,17,B007MJKHPA,4.0,881,56,1,0,3.74,0,35
93,4,B00JA1AHRG,4.3,176,8,0,0,4.93,0,15
94,12,B007HJ9VFM,3.7,1250,44,6,0,7.34,57,16
95,10,B00HSE4WJG,4.4,3978,115,867,0,8.29,59,3
96,6,B00MOL4AIQ,4.8,3822,86,22,0,19.95,64,1
97,3,B00LNGP8GQ,4.3,509,24,4,2,14.1,12,26
98,13,B017B9SSOW,4.4,984,27,31,0,9.99,75,2
99,14,B00C9358NU,4.4,848,33,11,0,15.95,60,1
