,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,7,B004N79BYC,4.8,329,13,1,0,12.99,0,1
1,11,B00120VWJ0,4.7,7369,362,148,0,15.99,11,18
2,13,B00MOL4AIQ,4.8,3826,86,22,0,19.95,64,1
3,14,B000HK1OOY,4.7,7369,362,148,0,15.99,0,33
4,20,B00KFR73NU,4.4,1054,25,7,0,6.95,0,4
5,9,B00A6FAXOM,4.3,609,16,11,0,10.5,0,20
6,5,B00HNTPF7E,4.8,2082,71,12,0,19.99,0,1
7,4,B00PV15BPW,4.5,2628,85,40,0,13.95,53,1
8,8,B01LX9IIDJ,4.2,650,35,12,0,14.95,32,1
9,16,B01MFGN8S5,4.9,733,19,5,1,26.8,0,1
10,3,B00QPNVC0I,4.4,1526,39,7,0,8.78,5,15
11,15,B00B1M0XCG,4.3,1533,65,24,0,9.57,0,4
12,10,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
13,2,B0046VGPHQ,4.4,5348,415,83,0,13.1,0,37
14,1,B01N3BW11X,4.3,562,28,8,0,14.95,60,1
15,17,B001CTQMIC,4.3,910,14,4,5,8.49,35,1
16,18,B007IAE5WY,4.7,1006,36,9,0,11.4,0,17
17,12,B00GJ1UK3G,4.0,1125,48,11,0,9.99,0,2
18,6,B00LIBEBTG,4.6,788,24,4,0,9.98,47,1
19,19,B001MIZMP2,4.5,1993,52,13,0,10.47,42,19
20,22,B018MU5FN6,4.7,3925,56,24,0,21.99,55,1
21,23,B00V6WZ7WW,4.3,646,20,10,0,4.97,17,15
22,30,B00ZMXCN1O,4.7,1385,45,20,0,19.95,60,1
23,28,B00YE3CPW0,4.6,1265,23,4,0,14.99,63,1
24,25,B00ZRWMCXY,3.9,1644,51,25,0,13.99,53,1
25,36,B008RDEI0A,4.6,337,10,1,0,30.95,0,7
26,35,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1
27,24,B004N7DQHA,4.9,2420,65,76,0,32.99,6,1
28,38,B0016ISD04,4.2,738,21,27,5,5.56,57,11
29,37,B01DDW9RO6,4.7,6,21,0,0,11.27,0,4
30,33,B01BUP4T6Y,4.7,762,33,0,0,13.25,5,1
31,34,B01AJQ6LRK,3.8,271,7,0,0,3.49,30,1
32,26,B071YTN8PQ,4.5,58,9,3,3,24.94,0,1
33,29,B00B7QEBHE,4.7,273,9,1,0,8.99,0,1
34,40,B01EXBUFII,4.3,716,45,13,0,19.99,0,1
35,31,B071JCHR7S,4.9,2420,65,76,0,28.99,0,1
36,32,B00KVOR9VI,4.4,1478,16,9,2,13.75,45,3
37,21,B00EP5S7HE,4.4,987,93,5,0,14.7,51,26
38,39,B007THNPBS,4.4,164,0,0,0,4.87,19,32
39,27,B0158S5BIY,4.6,579,13,6,0,17.77,53,1
40,44,B005IYYF5E,4.2,313,5,1,1,3.99,0,7
41,50,B00VTHCARY,4.6,133,4,1,0,5.59,5,7
42,60,B014QVV9UI,5.0,10,0,0,0,4.97,23,1
43,45,B01A09JXNK,4.2,1085,35,6,0,10.99,27,1
44,52,B07289VCXR,4.0,418,13,2,0,12.34,5,2
45,51,B016YWFDWW,4.6,198,6,0,0,9.99,41,1
46,56,B00BOUQTJG,4.3,90,9,9,0,5.68,5,10
47,49,B017DX9CRI,4.3,877,32,75,0,12.28,5,3
48,46,B01N6JG35L,4.7,22,0,0,0,2.85,5,1
49,53,B01L5DBDXS,4.9,46,7,4,1,19.95,60,1
50,41,B004N7FE8Y,4.8,290,7,3,0,19.99,0,1
51,59,B071XP2F8C,4.7,4,0,0,0,14.95,50,1
52,48,B00LIBEDC6,4.5,378,12,2,3,11.95,46,1
53,58,B00FA53Q8S,3.8,520,23,5,0,8.88,31,1
54,42,B00HMSU4ZE,4.5,337,8,1,0,16.33,0,13
55,57,B00180DS7I,4.2,239,13,4,0,15.99,24,12
56,43,B0011DJICG,4.2,415,8,0,0,17.03,5,34
57,47,B00BBD508C,4.8,1204,81,56,0,27.55,5,1
58,54,B005AYJ6EW,3.8,594,12,20,0,5.99,0,1
59,55,B01LK643T6,4.5,481,41,0,0,12.95,19,4
60,71,B002LA1D9Y,4.5,378,16,1,0,14.9,12,1
61,77,B01D8030L4,4.0,164,14,3,3,9.95,75,1
62,75,B016DQUKE0,4.7,435,5,0,0,12.95,48,1
63,64,B014527Y0W,4.0,334,19,25,2,10.95,68,1
64,78,B000JJAVPQ,4.5,173,14,1,0,6.99,0,8
65,69,B00CUOSTDE,4.0,39,3,0,0,10.59,0,1
66,72,B00B7QZGI2,4.8,156,10,0,0,9.99,0,1
67,65,B06XX7QQK7,4.5,32,4,1,0,11.9,40,1
68,63,B018UJYU2Q,4.0,306,25,3,2,23.66,5,1
69,74,B00JL2TURM,4.0,1915,46,203,0,8.54,5,1
70,76,B00VR9YE8C,4.2,471,11,3,0,10.99,0,1
71,80,B002TSA90C,4.1,225,3,2,0,15.16,5,10
72,62,B01LYFI1ST,4.8,499,14,10,0,24.99,38,1
73,68,B06Y3KKCSL,5.0,212,0,0,0,14.95,25,1
74,61,B00ADJEUAY,4.5,173,11,5,0,10.33,0,59
75,70,B015O21XPE,3.9,486,9,15,1,6.76,0,1
76,73,B001MX89Y8,4.3,667,7,4,2,7.99,0,26
77,79,B00VVMBRIK,4.8,754,27,7,1,19.97,56,1
78,67,B01LQ77K76,4.4,148,14,1,0,11.99,0,1
79,66,B01BMT8XDI,4.3,153,8,1,0,12.35,0,1
80,94,B005IUXIHY,4.3,178,16,3,0,6.17,29,6
81,83,B00021C49W,4.4,374,12,1,0,20.29,8,18
82,84,B001HTTBWQ,4.4,552,29,4,0,37.2,0,26
83,88,B01B8P253K,4.3,68,4,0,0,7.99,20,1
84,97,B00AMO22SM,4.8,525,19,5,0,29.99,0,1
85,87,B004S0ETHI,4.4,214,8,1,0,18.0,0,18
86,90,B008N1SJX8,4.4,140,3,0,0,2.95,5,18
87,85,B01J5GC24Q,5.0,3,0,0,0,7.49,0,3
88,81,B000F54AN8,3.7,3634,207,128,0,21.38,0,15
89,100,B06WWJJHM9,4.4,28,0,0,0,7.99,29,1
90,92,B01MA6M627,4.7,83,6,0,0,9.02,5,1
91,96,B019DKVCOU,4.3,107,0,0,0,4.82,0,1
92,89,B0193G18AW,4.4,193,8,1,1,2.98,40,14
93,98,B01D9O1GA6,4.5,24,0,0,0,19.99,0,3
94,95,B004R5XQ5K,3.7,117,3,0,0,12.0,0,1
95,82,B008MOK95W,4.7,7369,362,148,0,12.0,0,11
96,91,B00SS8F858,4.2,353,11,7,1,4.79,5,6
97,99,B00JB8VN4E,4.0,289,10,0,3,12.65,24,4
98,93,B000TUC9AA,4.3,645,18,21,1,8.58,34,14
99,86,B01HHNQUEW,4.3,217,7,3,3,16.95,50,1
